0,0.0,0.0,-0.36971830985915494,-0.07042253521126761,-0.6267605633802817,-0.17253521126760563,-0.8380281690140845,-0.24295774647887325,-1.0,-0.3204225352112676,-0.545774647887324,-0.676056338028169,-0.9084507042253521,-0.4154929577464789,-0.7992957746478874,-0.2535211267605634,-0.6936619718309859,-0.24647887323943662,-0.5070422535211268,-0.6514084507042254,-0.8661971830985915,-0.28169014084507044,-0.7147887323943662,-0.13380281690140844,-0.5915492957746479,-0.14788732394366197,-0.4859154929577465,-0.5492957746478874,-0.7816901408450704,-0.1619718309859155,-0.6091549295774648,-0.035211267605633804,-0.4859154929577465,-0.06338028169014084,-0.4647887323943662,-0.40492957746478875,-0.6690140845070423,-0.0880281690140845,-0.545774647887324,0.017605633802816902,-0.4471830985915493,-0.017605633802816902
0,0.0,0.0,-0.37992831541218636,-0.017921146953405017,-0.6272401433691757,-0.12544802867383512,-0.8315412186379928,-0.2114695340501792,-1.0,-0.3046594982078853,-0.5340501792114696,-0.6487455197132617,-0.8853046594982079,-0.3727598566308244,-0.7598566308243727,-0.20430107526881722,-0.6451612903225806,-0.1971326164874552,-0.5053763440860215,-0.6451612903225806,-0.8566308243727598,-0.25806451612903225,-0.6845878136200717,-0.10752688172043011,-0.5483870967741935,-0.11469534050179211,-0.4838709677419355,-0.5591397849462365,-0.7777777777777778,-0.15770609318996415,-0.5842293906810035,-0.02867383512544803,-0.44802867383512546,-0.05017921146953405,-0.46953405017921146,-0.4265232974910394,-0.6666666666666666,-0.0967741935483871,-0.5340501792114696,0.010752688172043012,-0.4265232974910394,-0.021505376344086023
0,0.0,0.0,-0.375886524822695,0.0,-0.6276595744680851,-0.10283687943262411,-0.8297872340425532,-0.1950354609929078,-1.0,-0.2978723404255319,-0.5354609929078015,-0.624113475177305,-0.8723404255319149,-0.35106382978723405,-0.7411347517730497,-0.1879432624113475,-0.6205673758865248,-0.1773049645390071,-0.5070921985815603,-0.6312056737588653,-0.851063829787234,-0.24468085106382978,-0.6737588652482269,-0.09574468085106383,-0.5354609929078015,-0.10283687943262411,-0.4858156028368794,-0.5531914893617021,-0.7695035460992907,-0.1453900709219858,-0.5709219858156028,-0.01773049645390071,-0.4326241134751773,-0.03900709219858156,-0.4716312056737589,-0.4326241134751773,-0.6595744680851063,-0.09219858156028368,-0.524822695035461,0.014184397163120567,-0.4219858156028369,-0.01773049645390071
0,0.0,0.0,-0.37681159420289856,-0.007246376811594203,-0.6340579710144928,-0.10869565217391304,-0.8369565217391305,-0.19927536231884058,-1.0,-0.3079710144927536,-0.5362318840579711,-0.6413043478260869,-0.8840579710144928,-0.39855072463768115,-0.7644927536231884,-0.2246376811594203,-0.6485507246376812,-0.213768115942029,-0.5036231884057971,-0.644927536231884,-0.8514492753623188,-0.26811594202898553,-0.6811594202898551,-0.11956521739130435,-0.5471014492753623,-0.13405797101449277,-0.4782608695652174,-0.5652173913043478,-0.7681159420289855,-0.16304347826086957,-0.5760869565217391,-0.03260869565217391,-0.4384057971014493,-0.06159420289855073,-0.463768115942029,-0.4420289855072464,-0.6594202898550725,-0.10869565217391304,-0.5253623188405797,0.0036231884057971015,-0.4166666666666667,-0.028985507246376812
0,0.0,0.0,-0.37681159420289856,-0.03260869565217391,-0.6268115942028986,-0.13405797101449277,-0.8369565217391305,-0.21014492753623187,-1.0,-0.30434782608695654,-0.532608695652174,-0.6521739130434783,-0.8840579710144928,-0.38405797101449274,-0.7608695652173914,-0.21014492753623187,-0.644927536231884,-0.1956521739130435,-0.5,-0.6485507246376812,-0.8514492753623188,-0.25,-0.677536231884058,-0.09782608695652174,-0.5398550724637681,-0.10869565217391304,-0.4782608695652174,-0.5615942028985508,-0.7717391304347826,-0.15217391304347827,-0.5760869565217391,-0.021739130434782608,-0.4384057971014493,-0.04710144927536232,-0.4601449275362319,-0.43478260869565216,-0.6594202898550725,-0.09782608695652174,-0.5289855072463768,0.010869565217391304,-0.42391304347826086,-0.014492753623188406
0,0.0,0.0,-0.3807829181494662,-0.010676156583629894,-0.6334519572953736,-0.10676156583629894,-0.8362989323843416,-0.19217081850533807,-1.0,-0.29537366548042704,-0.5373665480427047,-0.6370106761565836,-0.8861209964412812,-0.3701067615658363,-0.7580071174377224,-0.20640569395017794,-0.6405693950177936,-0.199288256227758,-0.505338078291815,-0.6370106761565836,-0.8505338078291815,-0.2491103202846975,-0.6761565836298933,-0.10320284697508897,-0.5409252669039146,-0.11743772241992882,-0.4804270462633452,-0.5551601423487544,-0.7686832740213523,-0.15302491103202848,-0.5765124555160143,-0.02491103202846975,-0.44483985765124556,-0.0498220640569395,-0.45907473309608543,-0.4306049822064057,-0.6548042704626335,-0.099644128113879,-0.5266903914590747,0.0071174377224199285,-0.4234875444839858,-0.02491103202846975
0,0.0,0.0,-0.3759124087591241,-0.025547445255474453,-0.6240875912408759,-0.12773722627737227,-0.8284671532846716,-0.2116788321167883,-1.0,-0.3102189781021898,-0.5255474452554745,-0.6605839416058394,-0.8795620437956204,-0.4051094890510949,-0.7591240875912408,-0.23357664233576642,-0.6423357664233577,-0.22262773722627738,-0.48905109489051096,-0.6605839416058394,-0.843065693430657,-0.27007299270072993,-0.6751824817518248,-0.11678832116788321,-0.5401459854014599,-0.13138686131386862,-0.46715328467153283,-0.572992700729927,-0.7627737226277372,-0.1678832116788321,-0.5693430656934306,-0.032846715328467155,-0.4343065693430657,-0.058394160583941604,-0.4489051094890511,-0.4416058394160584,-0.6496350364963503,-0.10948905109489052,-0.5182481751824818,0.0,-0.41605839416058393,-0.029197080291970802
0,0.0,0.0,-0.38181818181818183,-0.02181818181818182,-0.6290909090909091,-0.13090909090909092,-0.8327272727272728,-0.21454545454545454,-1.0,-0.31636363636363635,-0.5345454545454545,-0.6654545454545454,-0.8836363636363637,-0.4109090909090909,-0.7636363636363637,-0.23636363636363636,-0.6472727272727272,-0.2290909090909091,-0.49818181818181817,-0.6581818181818182,-0.850909090909091,-0.2727272727272727,-0.6836363636363636,-0.12363636363636364,-0.5490909090909091,-0.13818181818181818,-0.4727272727272727,-0.5709090909090909,-0.7709090909090909,-0.1709090909090909,-0.5818181818181818,-0.04,-0.44727272727272727,-0.06181818181818182,-0.45454545454545453,-0.44,-0.6618181818181819,-0.10909090909090909,-0.5309090909090909,0.0,-0.4290909090909091,-0.02909090909090909
0,0.0,0.0,-0.3821428571428571,-0.007142857142857143,-0.6357142857142857,-0.10357142857142858,-0.8357142857142857,-0.18928571428571428,-1.0,-0.29285714285714287,-0.5392857142857143,-0.6392857142857142,-0.8857142857142857,-0.3678571428571429,-0.7535714285714286,-0.20357142857142857,-0.6357142857142857,-0.20357142857142857,-0.5035714285714286,-0.6392857142857142,-0.85,-0.25,-0.6785714285714286,-0.10357142857142858,-0.5464285714285714,-0.12142857142857143,-0.475,-0.5571428571428572,-0.7714285714285715,-0.15714285714285714,-0.5821428571428572,-0.025,-0.45,-0.05,-0.45714285714285713,-0.43214285714285716,-0.6535714285714286,-0.1,-0.525,0.010714285714285714,-0.42142857142857143,-0.02142857142857143
0,0.0,0.0,-0.37992831541218636,0.0,-0.6308243727598566,-0.1003584229390681,-0.8315412186379928,-0.1863799283154122,-1.0,-0.2903225806451613,-0.5412186379928315,-0.6308243727598566,-0.8745519713261649,-0.35842293906810035,-0.7455197132616488,-0.1971326164874552,-0.6272401433691757,-0.18996415770609318,-0.5089605734767025,-0.6308243727598566,-0.8422939068100358,-0.24372759856630824,-0.6702508960573477,-0.1003584229390681,-0.5340501792114696,-0.1111111111111111,-0.48028673835125446,-0.5519713261648745,-0.7634408602150538,-0.15053763440860216,-0.5698924731182796,-0.021505376344086023,-0.43727598566308246,-0.04659498207885305,-0.46236559139784944,-0.43010752688172044,-0.6523297491039427,-0.0967741935483871,-0.5232974910394266,0.014336917562724014,-0.41935483870967744,-0.014336917562724014
0,0.0,0.0,-0.3795620437956204,0.0072992700729927005,-0.6496350364963503,-0.08029197080291971,-0.8576642335766423,-0.1678832116788321,-1.0,-0.29927007299270075,-0.5474452554744526,-0.6459854014598541,-0.8905109489051095,-0.36496350364963503,-0.7554744525547445,-0.20437956204379562,-0.6386861313868614,-0.2116788321167883,-0.5072992700729927,-0.6496350364963503,-0.8467153284671532,-0.2591240875912409,-0.6678832116788321,-0.12043795620437957,-0.5255474452554745,-0.14963503649635038,-0.48175182481751827,-0.5693430656934306,-0.7700729927007299,-0.1678832116788321,-0.5693430656934306,-0.040145985401459854,-0.4343065693430657,-0.07664233576642336,-0.4635036496350365,-0.44525547445255476,-0.656934306569343,-0.10948905109489052,-0.5182481751824818,0.0,-0.4051094890510949,-0.032846715328467155
0,0.0,0.0,-0.19298245614035087,-0.35964912280701755,-0.4517543859649123,-0.5614035087719298,-0.7675438596491229,-0.5789473684210527,-1.0,-0.5614035087719298,-0.4298245614035088,-0.8947368421052632,-0.9122807017543859,-0.618421052631579,-0.8333333333333334,-0.4342105263157895,-0.7192982456140351,-0.41228070175438597,-0.47368421052631576,-0.8245614035087719,-0.9254385964912281,-0.43859649122807015,-0.7719298245614035,-0.2894736842105263,-0.6228070175438597,-0.29385964912280704,-0.5394736842105263,-0.6754385964912281,-0.9210526315789473,-0.31140350877192985,-0.7412280701754386,-0.17105263157894737,-0.5877192982456141,-0.17982456140350878,-0.6096491228070176,-0.49122807017543857,-0.8552631578947368,-0.18859649122807018,-0.7236842105263158,-0.07456140350877193,-0.6096491228070176,-0.09649122807017543
0,0.0,0.0,-0.07042253521126761,-0.40375586854460094,-0.3051643192488263,-0.6995305164319249,-0.6525821596244131,-0.7934272300469484,-0.9014084507042254,-0.7746478873239436,-0.323943661971831,-1.0,-0.8215962441314554,-0.784037558685446,-0.7370892018779343,-0.596244131455399,-0.6197183098591549,-0.5586854460093896,-0.43661971830985913,-0.9154929577464789,-0.892018779342723,-0.5821596244131455,-0.7511737089201878,-0.43661971830985913,-0.596244131455399,-0.4272300469483568,-0.5492957746478874,-0.7464788732394366,-0.92018779342723,-0.4413145539906103,-0.7652582159624414,-0.29577464788732394,-0.6150234741784038,-0.29107981220657275,-0.6619718309859155,-0.5446009389671361,-0.8732394366197183,-0.29107981220657275,-0.7511737089201878,-0.1784037558685446,-0.647887323943662,-0.20187793427230047
0,0.0,0.0,-0.12556053811659193,-0.4170403587443946,-0.39461883408071746,-0.6995515695067265,-0.7309417040358744,-0.8026905829596412,-0.9596412556053812,-0.8340807174887892,-0.35874439461883406,-1.0,-0.8340807174887892,-0.8385650224215246,-0.757847533632287,-0.6412556053811659,-0.6322869955156951,-0.6098654708520179,-0.452914798206278,-0.9372197309417041,-0.9192825112107623,-0.6502242152466368,-0.7757847533632287,-0.4977578475336323,-0.6188340807174888,-0.5067264573991032,-0.5560538116591929,-0.7892376681614349,-0.9506726457399103,-0.5022421524663677,-0.7892376681614349,-0.34977578475336324,-0.6322869955156951,-0.35874439461883406,-0.6681614349775785,-0.5964125560538116,-0.9103139013452914,-0.336322869955157,-0.7937219730941704,-0.21973094170403587,-0.6816143497757847,-0.24663677130044842
0,0.0,0.0,-0.44176706827309237,-0.10843373493975904,-0.6746987951807228,-0.2931726907630522,-0.8634538152610441,-0.4457831325301205,-1.0,-0.6024096385542169,-0.4457831325301205,-0.8554216867469879,-0.8755020080321285,-0.6104417670682731,-0.7630522088353414,-0.41767068273092367,-0.6345381526104418,-0.40160642570281124,-0.41767068273092367,-0.8393574297188755,-0.8795180722891566,-0.4899598393574297,-0.7228915662650602,-0.30120481927710846,-0.570281124497992,-0.2931726907630522,-0.41365461847389556,-0.7389558232931727,-0.8112449799196787,-0.3654618473895582,-0.6465863453815262,-0.18473895582329317,-0.5020080321285141,-0.1927710843373494,-0.42971887550200805,-0.5863453815261044,-0.7108433734939759,-0.26104417670682734,-0.5863453815261044,-0.12048192771084337,-0.46184738955823296,-0.14859437751004015
0,0.0,0.0,-0.41338582677165353,-0.05905511811023622,-0.6968503937007874,-0.22440944881889763,-0.8779527559055118,-0.3543307086614173,-1.0,-0.5196850393700787,-0.5118110236220472,-0.8385826771653543,-0.8661417322834646,-0.594488188976378,-0.7440944881889764,-0.41732283464566927,-0.6259842519685039,-0.43700787401574803,-0.38976377952755903,-0.8346456692913385,-0.7755905511811023,-0.4881889763779528,-0.6338582677165354,-0.3110236220472441,-0.5118110236220472,-0.33858267716535434,-0.29133858267716534,-0.7401574803149606,-0.6417322834645669,-0.35039370078740156,-0.5,-0.18110236220472442,-0.3858267716535433,-0.2125984251968504,-0.2283464566929134,-0.5866141732283464,-0.484251968503937,-0.24803149606299213,-0.3700787401574803,-0.1220472440944882,-0.25984251968503935,-0.16141732283464566
0,0.0,0.0,-0.4,-0.09787234042553192,-0.7446808510638298,-0.2553191489361702,-1.0,-0.4,-0.9234042553191489,-0.5063829787234042,-0.5829787234042553,-0.9574468085106383,-0.8212765957446808,-0.6,-0.7191489361702128,-0.451063829787234,-0.6382978723404256,-0.5446808510638298,-0.3617021276595745,-0.9702127659574468,-0.6382978723404256,-0.46382978723404256,-0.5106382978723404,-0.3574468085106383,-0.42127659574468085,-0.502127659574468,-0.14468085106382977,-0.8638297872340426,-0.4085106382978723,-0.3702127659574468,-0.3276595744680851,-0.2765957446808511,-0.24680851063829787,-0.39574468085106385,0.029787234042553193,-0.6851063829787234,-0.18723404255319148,-0.30638297872340425,-0.16595744680851063,-0.2297872340425532,-0.1148936170212766,-0.30638297872340425
0,0.0,0.0,-0.36492890995260663,-0.07109004739336493,-0.7203791469194313,-0.1990521327014218,-0.943127962085308,-0.33175355450236965,-0.7298578199052133,-0.3886255924170616,-0.5639810426540285,-0.990521327014218,-0.6445497630331753,-0.5308056872037915,-0.6208530805687204,-0.35071090047393366,-0.5876777251184834,-0.43601895734597157,-0.23696682464454977,-1.0,-0.3412322274881517,-0.33175355450236965,-0.3412322274881517,-0.25118483412322273,-0.32701421800947866,-0.4265402843601896,0.061611374407582936,-0.8862559241706162,-0.07582938388625593,-0.22274881516587677,-0.10426540284360189,-0.18009478672985782,-0.0947867298578199,-0.3459715639810427,0.2938388625592417,-0.7109004739336493,0.13270142180094788,-0.1848341232227488,0.11848341232227488,-0.16113744075829384,0.13744075829383887,-0.32701421800947866
